"Zip","Latitude","Longitude","LatLong","StateCode"
"78732",30.380224,-97.894404,"30.380224:-97.894404","TX"
"78734",30.382230,-97.956389,"30.382230:-97.956389","TX"
"78735",30.269685,-97.861058,"30.269685:-97.861058","TX"
"78736",30.256688,-97.942358,"30.256688:-97.942358","TX"
"78737",30.175612,-97.958969,"30.175612:-97.958969","TX"
"78738",30.304835,-97.996690,"30.304835:-97.996690","TX"
"78739",30.174777,-97.887830,"30.174777:-97.887830","TX"
"78741",30.231283,-97.714200,"30.231283:-97.714200","TX"
"78744",30.175398,-97.737258,"30.175398:-97.737258","TX"
"78744",30.175398,-97.737258,"30.175398:-97.737258","SD"
"78745",30.200659,-97.797109,"30.200659:-97.797109","TX"
"78746",30.295657,-97.813727,"30.295657:-97.813727","TX"
"78747",30.120669,-97.754355,"30.120669:-97.754355","TX"
"78748",30.163983,-97.822647,"30.163983:-97.822647","TX"
"78749",30.207113,-97.860642,"30.207113:-97.860642","TX"
"78750",30.414146,-97.807032,"30.414146:-97.807032","TX"
"78751",30.310104,-97.724976,"30.310104:-97.724976","TX"
"78752",30.334114,-97.699940,"30.334114:-97.699940","TX"
"78753",30.379657,-97.677256,"30.379657:-97.677256","TX"
"78754",30.366077,-97.644142,"30.366077:-97.644142","TX"
"78756",30.320523,-97.737450,"30.320523:-97.737450","TX"
"78757",30.353236,-97.733682,"30.353236:-97.733682","TX"
"78758",30.384218,-97.707203,"30.384218:-97.707203","TX"
"78759",30.397910,-97.748714,"30.397910:-97.748714","TX"
"78762",30.266700,-97.742800,"30.266700:-97.742800","TX"
"78774",30.266700,-97.742800,"30.266700:-97.742800","TX"
"78956",29.684411,-96.934800,"29.684411:-96.934800","TX"
"79935",31.769629,-106.332064,"31.769629:-106.332064","TX"
"80003",39.828792,-105.058264,"39.828792:-105.058264","CO"
"80010",39.739826,-104.856217,"39.739826:-104.856217","CO"
"80011",39.729297,-104.784888,"39.729297:-104.784888","CO"
"80012",39.703795,-104.837948,"39.703795:-104.837948","CO"
"80013",39.660439,-104.763150,"39.660439:-104.763150","CO"
"80014",39.657700,-104.845028,"39.657700:-104.845028","CO"
"80015",39.619884,-104.776348,"39.619884:-104.776348","CO"
"80016",39.602188,-104.713858,"39.602188:-104.713858","CO"
"80017",39.698109,-104.781797,"39.698109:-104.781797","CO"
"80018",39.689270,-104.678677,"39.689270:-104.678677","CO"
"80026",40.022629,-105.105358,"40.022629:-105.105358","CO"
"80031",39.878010,-105.043985,"39.878010:-105.043985","CO"
"80102",39.698858,-104.416211,"39.698858:-104.416211","CO"
"80104",39.303926,-104.821485,"39.303926:-104.821485","CO"
"80107",39.405588,-104.547635,"39.405588:-104.547635","CO"
"80108",39.442203,-104.844430,"39.442203:-104.844430","CO"
"80109",39.365550,-104.912321,"39.365550:-104.912321","CO"
"80111",39.624010,-104.871963,"39.624010:-104.871963","CO"
"80112",39.565706,-104.857828,"39.565706:-104.857828","CO"
"80113",39.641366,-104.954591,"39.641366:-104.954591","CO"
"80116",39.302333,-104.726076,"39.302333:-104.726076","CO"
"80118",39.219606,-104.863057,"39.219606:-104.863057","CO"
"80120",39.597938,-105.014696,"39.597938:-105.014696","CO"
"80121",39.613884,-104.955492,"39.613884:-104.955492","CO"
"80122",39.580589,-104.955751,"39.580589:-104.955751","CO"
"80123",39.613606,-105.063244,"39.613606:-105.063244","CO"
"80124",39.516974,-104.935784,"39.516974:-104.935784","CO"
"80125",39.483761,-105.049070,"39.483761:-105.049070","CO"
"80126",39.534720,-104.948452,"39.534720:-104.948452","CO"
"80127",39.533292,-105.156990,"39.533292:-105.156990","CO"
"80128",39.570494,-105.082518,"39.570494:-105.082518","CO"
"80129",39.542306,-105.010866,"39.542306:-105.010866","CO"
"80130",39.540017,-104.923509,"39.540017:-104.923509","CO"
"80134",39.489446,-104.768772,"39.489446:-104.768772","CO"
"80135",39.265804,-105.151716,"39.265804:-105.151716","CO"
"80137",39.724673,-104.602709,"39.724673:-104.602709","CO"
"80138",39.501135,-104.677176,"39.501135:-104.677176","CO"
"80163",39.546600,-104.895400,"39.546600:-104.895400","CO"
"80204",39.737736,-105.020317,"39.737736:-105.020317","CO"
"80206",39.730725,-104.953210,"39.730725:-104.953210","CO"
"80207",39.761824,-104.913370,"39.761824:-104.913370","CO"
"80209",39.705644,-104.964853,"39.705644:-104.964853","CO"
"80210",39.675449,-104.964048,"39.675449:-104.964048","CO"
"80212",39.770568,-105.048645,"39.770568:-105.048645","CO"
"80218",39.732367,-104.971308,"39.732367:-104.971308","CO"
"80220",39.731077,-104.912719,"39.731077:-104.912719","CO"
"80222",39.672990,-104.926129,"39.672990:-104.926129","CO"
"80223",39.692916,-105.003914,"39.692916:-105.003914","CO"
"80224",39.685286,-104.912387,"39.685286:-104.912387","CO"
"80226",39.710690,-105.090842,"39.710690:-105.090842","CO"
"80227",39.660278,-105.118578,"39.660278:-105.118578","CO"
"80230",39.719953,-104.891753,"39.719953:-104.891753","CO"
"80231",39.675748,-104.886004,"39.675748:-104.886004","CO"
"80235",39.645815,-105.093936,"39.645815:-105.093936","CO"
"80236",39.649368,-105.034572,"39.649368:-105.034572","CO"
"80237",39.638475,-104.905946,"39.638475:-104.905946","CO"
"80238",39.769004,-104.880012,"39.769004:-104.880012","CO"
"80239",39.789772,-104.828404,"39.789772:-104.828404","CO"
"80246",39.704601,-104.931236,"39.704601:-104.931236","CO"
"80249",39.837435,-104.712632,"39.837435:-104.712632","CO"
"80465",39.602740,-105.207973,"39.602740:-105.207973","CO"
"80501",40.168907,-105.093170,"40.168907:-105.093170","CO"
"80602",39.954885,-104.905293,"39.954885:-104.905293","CO"
"80603",39.981418,-104.772412,"39.981418:-104.772412","CO"
"82602",42.866700,-106.312600,"42.866700:-106.312600","WY"
"82604",42.966360,-106.807080,"42.966360:-106.807080","WY"
"82609",42.843126,-106.276372,"42.843126:-106.276372","WY"
"84020",40.492959,-111.870340,"40.492959:-111.870340","UT"
"84037",41.027388,-111.948168,"41.027388:-111.948168","UT"
"84043",40.402096,-111.878044,"40.402096:-111.878044","UT"
"84044",40.866982,-112.221440,"40.866982:-112.221440","UT"
"84047",40.612830,-111.884763,"40.612830:-111.884763","UT"
"84065",40.477432,-111.972526,"40.477432:-111.972526","UT"
"84070",40.576888,-111.895178,"40.576888:-111.895178","UT"
"84081",40.599394,-112.041675,"40.599394:-112.041675","UT"
"84084",40.623702,-111.987831,"40.623702:-111.987831","UT"
"84088",40.584538,-111.999588,"40.584538:-111.999588","UT"
"84092",40.561975,-111.801730,"40.561975:-111.801730","UT"
"84093",40.596974,-111.826214,"40.596974:-111.826214","UT"
"84094",40.569222,-111.862460,"40.569222:-111.862460","UT"
"84095",40.559380,-111.982416,"40.559380:-111.982416","UT"
"84096",40.489182,-112.050722,"40.489182:-112.050722","UT"
"84102",40.759580,-111.862400,"40.759580:-111.862400","UT"
"84107",40.656624,-111.884704,"40.656624:-111.884704","UT"
"84108",40.786551,-111.736963,"40.786551:-111.736963","UT"
"84116",40.802370,-111.960214,"40.802370:-111.960214","UT"
"84118",40.652906,-112.015358,"40.652906:-112.015358","UT"
"84119",40.697198,-111.940701,"40.697198:-111.940701","UT"
"84120",40.696749,-112.000932,"40.696749:-112.000932","UT"
"84121",40.616622,-111.709504,"40.616622:-111.709504","UT"
"84123",40.658749,-111.919971,"40.658749:-111.919971","UT"
"84128",40.696701,-112.043996,"40.696701:-112.043996","UT"
"84129",40.640188,-112.036911,"40.640188:-112.036911","UT"
"85004",33.450640,-112.069406,"33.450640:-112.069406","AZ"
"85008",33.463340,-111.984771,"33.463340:-111.984771","AZ"
"85018",33.502424,-111.978150,"33.502424:-111.978150","AZ"
"85028",33.575779,-112.009036,"33.575779:-112.009036","AZ"
"85040",33.407150,-112.025909,"33.407150:-112.025909","AZ"
"85041",33.383269,-112.112088,"33.383269:-112.112088","AZ"
"85042",33.370003,-112.035334,"33.370003:-112.035334","AZ"
"85044",33.341662,-111.992412,"33.341662:-111.992412","AZ"
"85045",33.303086,-112.108096,"33.303086:-112.108096","AZ"
"85048",33.332898,-112.068640,"33.332898:-112.068640","AZ"
"85067",33.448600,-112.073300,"33.448600:-112.073300","AZ"
"85118",33.359389,-111.440265,"33.359389:-111.440265","AZ"
"85119",33.419778,-111.514859,"33.419778:-111.514859","AZ"
"85122",32.872889,-111.744927,"32.872889:-111.744927","AZ"
"85130",32.896454,-111.756350,"32.896454:-111.756350","AZ"
"85138",33.075263,-112.032976,"33.075263:-112.032976","AZ"
"85139",32.961890,-112.122167,"32.961890:-112.122167","AZ"
"85140",33.245483,-111.530217,"33.245483:-111.530217","AZ"
"85142",33.191536,-111.621333,"33.191536:-111.621333","AZ"
"85194",32.911196,-111.654148,"32.911196:-111.654148","AZ"
"85201",33.443238,-111.855320,"33.443238:-111.855320","AZ"
"85202",33.385764,-111.875586,"33.385764:-111.875586","AZ"
"85203",33.456665,-111.812317,"33.456665:-111.812317","AZ"
"85204",33.397254,-111.785840,"33.397254:-111.785840","AZ"
"85205",33.433576,-111.718432,"33.433576:-111.718432","AZ"
"85206",33.397390,-111.719192,"33.397390:-111.719192","AZ"
"85207",33.456539,-111.632550,"33.456539:-111.632550","AZ"
"85209",33.376145,-111.634330,"33.376145:-111.634330","AZ"
"85210",33.386055,-111.841322,"33.386055:-111.841322","AZ"
"85212",33.327986,-111.635556,"33.327986:-111.635556","AZ"
"85213",33.449836,-111.767694,"33.449836:-111.767694","AZ"
"85215",33.531652,-111.645816,"33.531652:-111.645816","AZ"
"85224",33.324126,-111.876872,"33.324126:-111.876872","AZ"
"85225",33.326048,-111.824420,"33.326048:-111.824420","AZ"
"85226",33.266332,-111.943009,"33.266332:-111.943009","AZ"
"85233",33.346281,-111.815402,"33.346281:-111.815402","AZ"
"85234",33.364632,-111.747279,"33.364632:-111.747279","AZ"
"85244",33.306400,-111.840600,"33.306400:-111.840600","AZ"
"85246",33.317600,-111.856600,"33.317600:-111.856600","AZ"
"85248",33.227904,-111.869248,"33.227904:-111.869248","AZ"
"85249",33.226330,-111.785174,"33.226330:-111.785174","AZ"
"85250",33.524034,-111.903567,"33.524034:-111.903567","AZ"
"85251",33.494096,-111.922881,"33.494096:-111.922881","AZ"
"85254",33.619195,-111.951657,"33.619195:-111.951657","AZ"
"85257",33.458894,-111.926374,"33.458894:-111.926374","AZ"
"85258",33.560513,-111.885972,"33.560513:-111.885972","AZ"
"85260",33.610962,-111.890114,"33.610962:-111.890114","AZ"
"85268",33.603740,-111.742483,"33.603740:-111.742483","AZ"
"85277",33.422500,-111.821600,"33.422500:-111.821600","AZ"
"85281",33.435698,-111.927836,"33.435698:-111.927836","AZ"
"85282",33.393896,-111.929062,"33.393896:-111.929062","AZ"
"85283",33.363884,-111.935477,"33.363884:-111.935477","AZ"
"85284",33.334690,-111.932486,"33.334690:-111.932486","AZ"
"85285",33.414800,-111.908800,"33.414800:-111.908800","AZ"
"85286",33.269825,-111.828842,"33.269825:-111.828842","AZ"
"85295",33.306770,-111.743248,"33.306770:-111.743248","AZ"
"85296",33.335629,-111.755872,"33.335629:-111.755872","AZ"
"85297",33.279298,-111.737812,"33.279298:-111.737812","AZ"
"85298",33.241865,-111.729147,"33.241865:-111.729147","AZ"
"85299",33.352600,-111.788300,"33.352600:-111.788300","AZ"
"85331",33.841237,-111.917296,"33.841237:-111.917296","AZ"
"85339",33.342953,-112.194322,"33.342953:-112.194322","AZ"
"85374",33.651330,-112.376444,"33.651330:-112.376444","AZ"
"87002",34.610918,-106.698115,"34.610918:-106.698115","NM"
"87004",35.383335,-106.635767,"35.383335:-106.635767","NM"
"87014",34.942040,-107.854637,"34.942040:-107.854637","NM"
"87017",36.165017,-106.608938,"36.165017:-106.608938","NM"
"87024",35.705562,-106.740891,"35.705562:-106.740891","NM"
"87031",34.768088,-106.745102,"34.768088:-106.745102","NM"
"87038",35.079256,-107.453006,"35.079256:-107.453006","NM"
"87042",34.858536,-106.562102,"34.858536:-106.562102","NM"
"87043",35.290210,-106.443300,"35.290210:-106.443300","NM"
"87044",35.714904,-106.536201,"35.714904:-106.536201","NM"
"87047",35.218828,-106.293006,"35.218828:-106.293006","NM"
"87048",35.239888,-106.624036,"35.239888:-106.624036","NM"
"87059",35.005536,-106.312669,"35.005536:-106.312669","NM"
"87068",34.944297,-106.773655,"34.944297:-106.773655","NM"
"87102",35.078262,-106.645530,"35.078262:-106.645530","NM"
"87104",35.104091,-106.674548,"35.104091:-106.674548","NM"
"87105",34.998383,-106.647454,"34.998383:-106.647454","NM"
"87106",35.062202,-106.619756,"35.062202:-106.619756","NM"
"87107",35.144610,-106.646549,"35.144610:-106.646549","NM"
"87108",35.069280,-106.577461,"35.069280:-106.577461","NM"
"87109",35.151192,-106.570022,"35.151192:-106.570022","NM"
"87110",35.109102,-106.577492,"35.109102:-106.577492","NM"
"87111",35.129602,-106.494710,"35.129602:-106.494710","NM"
"87112",35.099877,-106.516004,"35.099877:-106.516004","NM"
"87113",35.181275,-106.592831,"35.181275:-106.592831","NM"
"87114",35.125938,-106.799894,"35.125938:-106.799894","NM"
"87116",35.007364,-106.538294,"35.007364:-106.538294","NM"
"87119",35.062100,-106.614800,"35.062100:-106.614800","NM"
"87120",35.123559,-106.761221,"35.123559:-106.761221","NM"
"87121",35.026574,-106.784444,"35.026574:-106.784444","NM"
"87122",35.171354,-106.496047,"35.171354:-106.496047","NM"
"87123",35.064328,-106.471246,"35.064328:-106.471246","NM"
"87124",35.284205,-106.746147,"35.284205:-106.746147","NM"
"87144",35.309335,-106.676598,"35.309335:-106.676598","NM"
"87176",35.084400,-106.650800,"35.084400:-106.650800","NM"
"87185",35.084400,-106.650800,"35.084400:-106.650800","NM"
"87501",35.837206,-105.851313,"35.837206:-105.851313","NM"
"87505",35.614824,-105.878783,"35.614824:-105.878783","NM"
"87507",35.576264,-106.106230,"35.576264:-106.106230","NM"
"87508",35.517928,-105.955471,"35.517928:-105.955471","NM"
"87530",36.369919,-106.298527,"36.369919:-106.298527","NM"
"87552",35.583014,-105.557022,"35.583014:-105.557022","NM"
"89002",35.998478,-114.958900,"35.998478:-114.958900","NV"
"89011",36.126400,-114.961169,"36.126400:-114.961169","NV"
"89012",36.008494,-115.039983,"36.008494:-115.039983","NV"
"89014",36.058827,-115.057395,"36.058827:-115.057395","NV"
"89015",36.011129,-114.949676,"36.011129:-114.949676","NV"
"89030",36.214232,-115.129269,"36.214232:-115.129269","NV"
"89031",36.257804,-115.166694,"36.257804:-115.166694","NV"
"89032",36.217572,-115.173024,"36.217572:-115.173024","NV"
"89040",36.433846,-114.572205,"36.433846:-114.572205","NV"
"89044",35.940321,-115.097277,"35.940321:-115.097277","NV"
"89052",35.981602,-115.113204,"35.981602:-115.113204","NV"
"89074",36.031252,-115.073868,"36.031252:-115.073868","NV"
"89081",36.258182,-115.102844,"36.258182:-115.102844","NV"
"89084",36.300552,-115.152840,"36.300552:-115.152840","NV"
"89085",36.309560,-115.198032,"36.309560:-115.198032","NV"
"89101",36.173634,-115.126370,"36.173634:-115.126370","NV"
"89102",36.142723,-115.180873,"36.142723:-115.180873","NV"
"89103",36.111646,-115.211941,"36.111646:-115.211941","NV"
"89104",36.151397,-115.109760,"36.151397:-115.109760","NV"
"89106",36.181024,-115.163961,"36.181024:-115.163961","NV"
"89107",36.170153,-115.208648,"36.170153:-115.208648","NV"
"89108",36.214350,-115.213179,"36.214350:-115.213179","NV"
"89110",36.173908,-115.052913,"36.173908:-115.052913","NV"
"89113",36.060082,-115.264440,"36.060082:-115.264440","NV"
"89115",36.239873,-115.043810,"36.239873:-115.043810","NV"
"89117",36.142384,-115.279341,"36.142384:-115.279341","NV"
"89118",36.078400,-115.211930,"36.078400:-115.211930","NV"
"89119",36.089547,-115.149607,"36.089547:-115.149607","NV"
"89120",36.076705,-115.089514,"36.076705:-115.089514","NV"
"89121",36.122810,-115.089015,"36.122810:-115.089015","NV"
"89122",36.106369,-115.025206,"36.106369:-115.025206","NV"
"89123",36.035396,-115.149548,"36.035396:-115.149548","NV"
"89125",36.175300,-115.136400,"36.175300:-115.136400","NV"
"89127",36.175300,-115.136400,"36.175300:-115.136400","NV"
"89128",36.197963,-115.265816,"36.197963:-115.265816","NV"
"89129",36.231018,-115.290188,"36.231018:-115.290188","NV"
"89130",36.247519,-115.236704,"36.247519:-115.236704","NV"
"89131",36.305996,-115.246109,"36.305996:-115.246109","NV"
"89134",36.197818,-115.310378,"36.197818:-115.310378","NV"
"89135",36.121140,-115.350771,"36.121140:-115.350771","NV"
"89138",36.168458,-115.360754,"36.168458:-115.360754","NV"
"89139",36.033466,-115.212051,"36.033466:-115.212051","NV"
"89141",35.990387,-115.211564,"35.990387:-115.211564","NV"
"89142",36.149030,-115.031750,"36.149030:-115.031750","NV"
"89143",36.317329,-115.298879,"36.317329:-115.298879","NV"
"89144",36.177022,-115.314718,"36.177022:-115.314718","NV"
"89145",36.170189,-115.283822,"36.170189:-115.283822","NV"
"89146",36.142398,-115.224850,"36.142398:-115.224850","NV"
"89147",36.112080,-115.279047,"36.112080:-115.279047","NV"
"89148",36.060255,-115.297232,"36.060255:-115.297232","NV"
"89149",36.278650,-115.286877,"36.278650:-115.286877","NV"
"89152",36.175300,-115.136400,"36.175300:-115.136400","NV"
"89156",36.216570,-114.974983,"36.216570:-114.974983","NV"
"89158",36.108047,-115.176789,"36.108047:-115.176789","NV"
"89166",36.321918,-115.343066,"36.321918:-115.343066","NV"
"89178",36.026015,-115.280108,"36.026015:-115.280108","NV"
"89179",35.991082,-115.251368,"35.991082:-115.251368","NV"
"89183",35.987793,-115.148167,"35.987793:-115.148167","NV"
"90001",33.973593,-118.247897,"33.973593:-118.247897","CA"
"90002",33.949009,-118.245976,"33.949009:-118.245976","CA"
"90003",33.964032,-118.273705,"33.964032:-118.273705","CA"
"90004",34.076067,-118.310767,"34.076067:-118.310767","CA"
"90005",34.058384,-118.311342,"34.058384:-118.311342","CA"
"90006",34.047604,-118.292271,"34.047604:-118.292271","CA"
"90007",34.026540,-118.282786,"34.026540:-118.282786","CA"
"90008",34.006924,-118.345668,"34.006924:-118.345668","CA"
"90011",34.009842,-118.258642,"34.009842:-118.258642","CA"
"90015",34.040499,-118.267022,"34.040499:-118.267022","CA"
"90016",34.029034,-118.357757,"34.029034:-118.357757","CA"
"90018",34.027281,-118.317659,"34.027281:-118.317659","CA"
"90019",34.048545,-118.339502,"34.048545:-118.339502","CA"
"90020",34.066086,-118.311404,"34.066086:-118.311404","CA"
"90022",34.029386,-118.151264,"34.029386:-118.151264","CA"
"90023",34.017238,-118.200211,"34.017238:-118.200211","CA"
"90024",34.065677,-118.434088,"34.065677:-118.434088","CA"
"90025",34.045358,-118.443574,"34.045358:-118.443574","CA"
"90026",34.076068,-118.262339,"34.076068:-118.262339","CA"
"90027",34.128046,-118.289065,"34.128046:-118.289065","CA"
"90028",34.099603,-118.327532,"34.099603:-118.327532","CA"
"90032",34.082594,-118.177274,"34.082594:-118.177274","CA"
"90033",34.049662,-118.211313,"34.049662:-118.211313","CA"
"90034",34.029334,-118.399406,"34.029334:-118.399406","CA"
"90035",34.052107,-118.385271,"34.052107:-118.385271","CA"
"90036",34.070436,-118.350486,"34.070436:-118.350486","CA"
"90037",34.003290,-118.288940,"34.003290:-118.288940","CA"
"90038",34.089167,-118.327150,"34.089167:-118.327150","CA"
"90039",34.120590,-118.255117,"34.120590:-118.255117","CA"
"90040",33.994062,-118.152349,"33.994062:-118.152349","CA"
"90042",34.113302,-118.191494,"34.113302:-118.191494","CA"
"90043",33.985471,-118.337998,"33.985471:-118.337998","CA"
"90045",33.955074,-118.402000,"33.955074:-118.402000","CA"
"90046",34.107270,-118.368890,"34.107270:-118.368890","CA"
"90047",33.953042,-118.309428,"33.953042:-118.309428","CA"
"90048",34.070997,-118.376175,"34.070997:-118.376175","CA"
"90049",34.086348,-118.488260,"34.086348:-118.488260","CA"
"90056",33.994486,-118.374313,"33.994486:-118.374313","CA"
"90057",34.062349,-118.276150,"34.062349:-118.276150","CA"
"90062",34.003654,-118.309719,"34.003654:-118.309719","CA"
"90063",34.043832,-118.187484,"34.043832:-118.187484","CA"
"90064",34.037084,-118.427894,"34.037084:-118.427894","CA"
"90065",34.111484,-118.228648,"34.111484:-118.228648","CA"
"90066",34.000150,-118.432598,"34.000150:-118.432598","CA"
"90068",34.129853,-118.335456,"34.129853:-118.335456","CA"
"90077",34.102676,-118.452472,"34.102676:-118.452472","CA"
"90201",33.976168,-118.167642,"33.976168:-118.167642","CA"
"90202",33.965600,-118.151900,"33.965600:-118.151900","CA"
"90210",34.103131,-118.416253,"34.103131:-118.416253","CA"
"90212",34.061062,-118.402054,"34.061062:-118.402054","CA"
"90222",33.913738,-118.235500,"33.913738:-118.235500","CA"
"90230",33.995436,-118.399869,"33.995436:-118.399869","CA"
"90232",34.019322,-118.393494,"34.019322:-118.393494","CA"
"90240",33.955889,-118.118868,"33.955889:-118.118868","CA"
"90241",33.938979,-118.125611,"33.938979:-118.125611","CA"
"90242",33.923122,-118.139078,"33.923122:-118.139078","CA"
"90245",33.916064,-118.404075,"33.916064:-118.404075","CA"
"90247",33.894633,-118.299208,"33.894633:-118.299208","CA"
"90250",33.912776,-118.345632,"33.912776:-118.345632","CA"
"90254",33.864786,-118.397186,"33.864786:-118.397186","CA"
"90255",33.977482,-118.212979,"33.977482:-118.212979","CA"
"90260",33.887418,-118.356098,"33.887418:-118.356098","CA"
"90262",33.925311,-118.203077,"33.925311:-118.203077","CA"
"90265",34.063714,-118.789759,"34.063714:-118.789759","CA"
"90266",33.889494,-118.400897,"33.889494:-118.400897","CA"
"90272",34.078345,-118.547500,"34.078345:-118.547500","CA"
"90274",33.773400,-118.372012,"33.773400:-118.372012","CA"
"90277",33.830793,-118.387452,"33.830793:-118.387452","CA"
"90278",33.874488,-118.372031,"33.874488:-118.372031","CA"
"90280",33.938527,-118.190404,"33.938527:-118.190404","CA"
"90290",34.089936,-118.609224,"34.089936:-118.609224","CA"
"90291",33.994162,-118.463710,"33.994162:-118.463710","CA"
"90292",33.977854,-118.445271,"33.977854:-118.445271","CA"
"90293",33.945553,-118.441219,"33.945553:-118.441219","CA"
"90295",33.981300,-118.438700,"33.981300:-118.438700","CA"
"90301",33.958356,-118.361289,"33.958356:-118.361289","CA"
"90302",33.972916,-118.353822,"33.972916:-118.353822","CA"
"90303",33.934602,-118.330831,"33.934602:-118.330831","CA"
"90304",33.934563,-118.361284,"33.934563:-118.361284","CA"
"90305",33.959984,-118.330940,"33.959984:-118.330940","CA"
"90402",34.035004,-118.502192,"34.035004:-118.502192","CA"
"90403",34.030517,-118.490407,"34.030517:-118.490407","CA"
"90404",34.026840,-118.471847,"34.026840:-118.471847","CA"
"90405",34.011335,-118.468458,"34.011335:-118.468458","CA"
"90406",34.019500,-118.490600,"34.019500:-118.490600","CA"
"90501",33.830237,-118.313538,"33.830237:-118.313538","CA"
"90503",33.840222,-118.353171,"33.840222:-118.353171","CA"
"90601",34.003270,-118.026117,"34.003270:-118.026117","CA"
"90602",33.968424,-118.030328,"33.968424:-118.030328","CA"
"90603",33.947128,-117.994778,"33.947128:-117.994778","CA"
"90604",33.932711,-118.009049,"33.932711:-118.009049","CA"
"90605",33.946964,-118.015338,"33.946964:-118.015338","CA"
"90606",33.981524,-118.064385,"33.981524:-118.064385","CA"
"90620",33.841658,-118.007763,"33.841658:-118.007763","CA"
"90621",33.875896,-117.993701,"33.875896:-117.993701","CA"
"90631",33.939338,-117.955881,"33.939338:-117.955881","CA"
"90637",33.917200,-118.011400,"33.917200:-118.011400","CA"
"90638",33.900831,-118.007176,"33.900831:-118.007176","CA"
"90640",34.007912,-118.107451,"34.007912:-118.107451","CA"
"90650",33.907250,-118.075758,"33.907250:-118.075758","CA"
"90660",33.986641,-118.086329,"33.986641:-118.086329","CA"
"90670",33.923248,-118.057571,"33.923248:-118.057571","CA"
"90703",33.866957,-118.068644,"33.866957:-118.068644","CA"
"90706",33.888040,-118.129019,"33.888040:-118.129019","CA"
"90712",33.845386,-118.146368,"33.845386:-118.146368","CA"
"90732",33.746990,-118.314814,"33.746990:-118.314814","CA"
"90740",33.756867,-118.078642,"33.756867:-118.078642","CA"
"90746",33.860848,-118.257065,"33.860848:-118.257065","CA"
"90802",33.746545,-118.213256,"33.746545:-118.213256","CA"
"90803",33.759576,-118.130210,"33.759576:-118.130210","CA"
"90805",33.862002,-118.177700,"33.862002:-118.177700","CA"
"90807",33.830707,-118.175336,"33.830707:-118.175336","CA"
"90808",33.828732,-118.110168,"33.828732:-118.110168","CA"
"90813",33.777769,-118.203827,"33.777769:-118.203827","CA"
"91001",34.196307,-118.135582,"34.196307:-118.135582","CA"
"91006",34.134384,-118.032442,"34.134384:-118.032442","CA"
"91007",34.125076,-118.049534,"34.125076:-118.049534","CA"
"91008",34.154308,-117.968588,"34.154308:-117.968588","CA"
"91010",34.141507,-117.957065,"34.141507:-117.957065","CA"
"91011",34.229774,-118.097232,"34.229774:-118.097232","CA"
"91012",34.208600,-118.201400,"34.208600:-118.201400","CA"
"91016",34.153509,-117.974083,"34.153509:-117.974083","CA"
"91020",34.211930,-118.230135,"34.211930:-118.230135","CA"
"91024",34.168557,-118.047054,"34.168557:-118.047054","CA"
"91030",34.113024,-118.156517,"34.113024:-118.156517","CA"
"91042",34.280082,-118.235202,"34.280082:-118.235202","CA"
"91103",34.167659,-118.169566,"34.167659:-118.169566","CA"
"91104",34.169747,-118.122206,"34.169747:-118.122206","CA"
"91105",34.144298,-118.168104,"34.144298:-118.168104","CA"
"91106",34.137910,-118.129450,"34.137910:-118.129450","CA"
"91107",34.162012,-118.089420,"34.162012:-118.089420","CA"
"91108",34.121189,-118.115064,"34.121189:-118.115064","CA"
"91201",34.171454,-118.291629,"34.171454:-118.291629","CA"
"91202",34.169903,-118.266327,"34.169903:-118.266327","CA"
"91203",34.152822,-118.265606,"34.152822:-118.265606","CA"
"91204",34.132834,-118.261674,"34.132834:-118.261674","CA"
"91205",34.134615,-118.241560,"34.134615:-118.241560","CA"
"91206",34.166494,-118.218728,"34.166494:-118.218728","CA"
"91207",34.187878,-118.258915,"34.187878:-118.258915","CA"
"91208",34.193274,-118.249545,"34.193274:-118.249545","CA"
"91214",34.231248,-118.245509,"34.231248:-118.245509","CA"
"91301",34.143464,-118.763206,"34.143464:-118.763206","CA"
"91302",34.121058,-118.664614,"34.121058:-118.664614","CA"
"91303",34.197380,-118.601551,"34.197380:-118.601551","CA"
"91304",34.229635,-118.630710,"34.229635:-118.630710","CA"
"91306",34.210587,-118.575386,"34.210587:-118.575386","CA"
"91307",34.209405,-118.679858,"34.209405:-118.679858","CA"
"91308",34.201200,-118.597500,"34.201200:-118.597500","CA"
"91309",34.201200,-118.597500,"34.201200:-118.597500","CA"
"91310",34.486400,-118.578600,"34.486400:-118.578600","CA"
"91311",34.286824,-118.595880,"34.286824:-118.595880","CA"
"91316",34.162104,-118.516442,"34.162104:-118.516442","CA"
"91320",34.142458,-118.976227,"34.142458:-118.976227","CA"
"91321",34.360423,-118.462416,"34.360423:-118.462416","CA"
"91324",34.238806,-118.553480,"34.238806:-118.553480","CA"
"91325",34.233017,-118.519216,"34.233017:-118.519216","CA"
"91326",34.280752,-118.557341,"34.280752:-118.557341","CA"
"91331",34.256679,-118.418553,"34.256679:-118.418553","CA"
"91335",34.200664,-118.540392,"34.200664:-118.540392","CA"
"91340",34.287208,-118.433342,"34.287208:-118.433342","CA"
"91342",34.350182,-118.302561,"34.350182:-118.302561","CA"
"91343",34.239061,-118.477183,"34.239061:-118.477183","CA"
"91344",34.293952,-118.507635,"34.293952:-118.507635","CA"
"91345",34.271770,-118.457351,"34.271770:-118.457351","CA"
